journey_id,start_lat,start_lon
5c631eab42d9b2426420a89b862bd09b,-12.092609,-77.047053
d4253c42617542d43396c0d01e0fe989,-12.09812164,-77.0473938
fdd235dbb774ae2192f61cc4fa637c62,-12.0955915,-77.037871
a39af6de779474403fbaaf818856b3ef,-12.09991074,-77.05221558
761737b194876dd53761a03c9591e0f8,-12.10015252,-77.03608688
d4253c42617542d43396c0d01e2f2d8e,-12.10308838,-77.04122925
d4253c42617542d43396c0d01e4e484c,-12.092609,-77.047053
cd6fba80de11849ce566009f41bea2e3,-12.08290482,-77.05166626
9b22b91f3fa3f39566f27c1280237fd3,-12.10101318,-77.03881836
d38be736e7fe01f07a4d775e9cf7d8ff,-12.09608459,-77.03671265
5b04a35141d5b0a79e400ae228c41229,-12.0859638,-77.0438911
7c01cd25b39f4f8b234bf56d48a6b0fb,-12.0982132,-77.04885864
d439fbb315b2966b8c84e219ec760e96,-12.09966278,-77.04190063
d439fbb315b2966b8c84e219ec762ebd,-12.09904861,-77.0463562
d439fbb315b2966b8c84e219ecfa4f6e,-12.09904861,-77.0463562
d439fbb315b2966b8c84e219ecb9a34c,-12.08286285,-77.05157471
28855bf737fbfc02cc845fda49ad4634,-12.10289383,-77.0524292
9b22b91f3fa3f39566f27c12802374ce,-12.10045242,-77.03860474
cd6fba80de11849ce566009f41dcc1c6,-12.08600616,-77.05444336
cd6fba80de11849ce566009f41bf54c0,-12.09259033,-77.059021
d439fbb315b2966b8c84e219ecda07de,-12.10342789,-77.0385437
cef7f60aa6f637c5923727214787aba6,-12.10268021,-77.04321289
19c64a098848d24225c5409ffe163321,-12.10007095,-77.03579712
d439fbb315b2966b8c84e219ec573b7a,-12.08627701,-77.03375244
12e83984f1fe2256322789e43b0e5032,-12.09177,-77.042579
fe6f8829a685b5336c9623a669739879,-12.10345459,-77.04095459
fe6f8829a685b5336c9623a6690dddd6,-12.0991,-77.03475
cef7f60aa6f637c59237272147aa3544,-12.09509277,-77.03433228
0b866e4c3c0d8d6e39b5101a588a0075,-12.08929631,-77.03368999
fe6f8829a685b5336c9623a6690fa707,-12.09904861,-77.0463562
9c6adc102bff315a13f71f32a514b98a,-12.10511017,-77.04559326
ac46e4f81684b4d6b5ad4fa76ee5d0d6,-12.08280945,-77.05169678
ac46e4f81684b4d6b5ad4fa76ee7a380,-12.10010401,-77.03602251
ae06c34243f741e203e97c48eb3fbd07,-12.09581757,-77.04650879
ae06c34243f741e203e97c48eb3ff365,-12.09521866,-77.0524292
ae06c34243f741e203e97c48eb426cf6,-12.0920039,-77.0433775
ae06c34243f741e203e97c48eb622216,-12.09645081,-77.03686523
ae06c34243f741e203e97c48eb8063a7,-12.09214401,-77.05963135
ae06c34243f741e203e97c48eb80840c,-12.09214401,-77.05963135
ae06c34243f741e203e97c48eb8123a2,-12.10351944,-77.03878784
ae06c34243f741e203e97c48ebcab98a,-12.09214401,-77.05963135
ae06c34243f741e203e97c48ebcad924,-12.09214401,-77.05963135
ae06c34243f741e203e97c48ebcb5a57,-12.10099996,-77.05872372
ae06c34243f741e203e97c48ebcb8687,-12.09593582,-77.03756714
ae082ff0d94cc2ec7344548b6b4942d0,-12.10112381,-77.04434204
ae082ff0d94cc2ec7344548b6b6e3589,-12.09989166,-77.04190063
ae12edba2cff83f08c89d8dbf9fc7900,-12.0990181,-77.0345459
afcd8d1ad9a5314dfddd375242e30250,-12.10098619,-77.05876127
b079b5295555435bd1613818731f2d4a,-12.09253693,-77.05895996
b12f4f09c783e29fe0d0ea6245286fdd,-12.09857559,-77.04299927
b12f4f09c783e29fe0d0ea62452bbe78,-12.09638596,-77.04483032
b2560336783a1fdf0af65f9c36e4e041,-12.08200836,-77.03860474
b29a1d305204236814667bb1c1e54405,-12.09429714,-77.03500997
b3aac4c061a4b53c4ac88b23e4f53487,-12.082798,-77.05160522
b3ba9cda1b124b4fdc5d639f2410d458,-12.09926987,-77.03314209
b3d45c63bcf4664d83d5cd7118462c4b,-12.10212505,-77.04502702
b3de988fc3b3a7f4ba01570e8db36ba0,-12.10593796,-77.05117798
b4a971d85b101c5a8f5f82f50cd51146,-12.09532928,-77.04467773
b4a971d85b101c5a8f5f82f50cd7a9b3,-12.1027565,-77.05151367
b4a971d85b101c5a8f5f82f50cd8b753,-12.0946201,-77.0359933
b5821eaaa5d49fb2936ff5b0ffa1e2ef,-12.09630966,-77.04486084
b6206048fbda6d454ead4fa2b4bb1e39,-12.0959365,-77.0375824
b66c43e298753a3d39220e530088ed74,-12.1027332,-77.0526204
b711f5da5e3fc6f21483924b6a047cfa,-12.08291245,-77.05178833
bd321cca346778b979d594859ccb2fdd,-12.0947118,-77.036629
bd614a1e34c36eb416c2fb88655c4885,-12.09616852,-77.03677368
bdd3355a583c9a820c85d904699590ae,-12.10035381,-77.03906815
c31d580a863a6601a97b1b128982a55a,-12.09777069,-77.05023193
cb427fde235e9a47d619467abb75e38d,-12.09659576,-77.03671265
cf3a94138caddceb3209e4723635a3e5,-12.1029522,-77.0376
d249f4d3d47cf7ec080ffb8c34a37c67,-12.0987587,-77.03399658
d6283760f3998a723e1b25244d46905e,-12.10229492,-77.04071045
dba4637ca384e4409447ee20141dbbe5,-12.09499,-77.038236
ddda7d9d71d2000dcf144987a38dfa9c,-12.09403,-77.0348789
de5b7f1979a395d6791864bee0cd8fef,-12.0910832,-77.0510206
e1c35c883ce3aeffbf2e3d5a2fe80ab6,-12.097256,-77.058807
edb98fb864c8f62392c4d852210e3d4a,-12.0829688,-77.0362967
ef1e90a3b3fd595da4162aac9544d048,-12.076181,-77.035127
f070bd7a680bf259d1274c59e57da772,-12.0959378,-77.0375891
f728194ffdb461394d105863bc5a83c8,-12.09984207,-77.03366089
fcd227e0f32f6f3a6d0d4d8de1a51fc5,-12.10082096,-77.05861878
17e8a2343c2b8839f43d53384cdaad78,-12.09552684,-77.04376437
0234eb5f7e99d581c72052f0a84423b4,-12.0947118,-77.036629
031fea9628f9238b051a5880855198fe,-12.09663,-77.036715
04105e1c65ef1e682b9f0adc2e1e6762,-12.0975142,-77.0567831
050f6c207143858e4f1742a2382b6758,-12.0918374,-77.0421799
050f6c207143858e4f1742a2383181f6,-12.1029102,-77.0515434
050f6c207143858e4f1742a2388c2935,-12.0838031,-77.0484409
050f6c207143858e4f1742a2388c7ae9,-12.0797006,-77.035237
050f6c207143858e4f1742a2388db8ca,-12.097477,-77.047974
0596f577784e934cf0623abca3501b3f,-12.09641647,-77.03701782
0756e1a1be3313a1a223bc6eb851a327,-12.10095832,-77.05864627
08bd7a170327507c17a740a4c080fb30,-12.1018087,-77.0383792
08f1e87b921a385bea97435875d0e86a,-12.09623718,-77.03656006
09c9677134007a306b71d1df0e678950,-12.09608078,-77.03671265
09c9677134007a306b71d1df0e68dbaa,-12.0947118,-77.036629
09c9677134007a306b71d1df0e8a4c58,-12.09593582,-77.03756714
09c9677134007a306b71d1df0eb63641,-12.09648895,-77.03692627
0bdabc3f094208a01e104b97067a9cf9,-12.097873,-77.047855
0a98cead98f3935ef3051e834a7c3dfd,-12.091986,-77.049594
0a98cead98f3935ef3051e834a7d8844,-12.0863087,-77.0387077
0b866e4c3c0d8d6e39b5101a58abf391,-12.08929631,-77.03368999
0b866e4c3c0d8d6e39b5101a58ae38de,-12.09301376,-77.03436279
0b866e4c3c0d8d6e39b5101a58cde2e9,-12.09602356,-77.03805542
0bdabc3f094208a01e104b97067a9cc6,-12.0977,-77.047872
0bdabc3f094208a01e104b97067aed6f,-12.097738,-77.047857
0bdabc3f094208a01e104b97067aefbe,-12.097421,-77.047851
0bdabc3f094208a01e104b97067b1b71,-12.09766,-77.046739
0c90f01ec776d24a9969776f6614d3d1,-12.097615,-77.047382
0c90f01ec776d24a9969776f6614f09a,-12.09769,-77.047836
0d6769af681bb9d44bb069fc37475a2d,-12.09671783,-77.03683472
0dee04c8b78e514d9476e54f4091111d,-12.0959378,-77.0375891
0df485794c875870a83811e19bc61911,-12.09899139,-77.03948975
0e8ed449c0ab2dd598f4dec9209e007e,-12.09721813,-77.04563923
10d9df705123aefdc68ca5666468b0d4,-12.10246277,-77.05569458
10d9df705123aefdc68ca5666468a50c,-12.09892654,-77.03942871
10d9df705123aefdc68ca5666468a83b,-12.09630966,-77.04486084
10d9df705123aefdc68ca5666464872d,-12.0966301,-77.0501709
10d9df705123aefdc68ca5666464a247,-12.0966301,-77.0501709
10d9df705123aefdc68ca566646771fa,-12.09529114,-77.04083252
10d9df705123aefdc68ca566646b83c7,-12.09725571,-77.03845215
1199f830a03cd75df5e7a7cc7ca99274,-12.09619904,-77.04714966
1199f830a03cd75df5e7a7cc7cab2dc1,-12.09513474,-77.04034424
1199f830a03cd75df5e7a7cc7cb78e84,-12.0945282,-77.05227661
1199f830a03cd75df5e7a7cc7cb7b6bc,-12.09309387,-77.05136108
1199f830a03cd75df5e7a7cc7ccaa8c7,-12.09619904,-77.04714966
11c41f4761b7f551f68781d2629ae003,-12.0944227,-77.03755036
11c41f4761b7f551f68781d2629d0cda,-12.0967598,-77.06201172
11c41f4761b7f551f68781d262f1e5bd,-12.0947118,-77.036629
124dc2dbc4f79130bfa0b935778884ca,-12.080955,-77.047618
12c472dd8efc6ed622ae8669251b298f,-12.08275604,-77.05166626
12c472dd8efc6ed622ae86692541c9db,-12.08275604,-77.05166626
12c472dd8efc6ed622ae86692542624a,-12.10331345,-77.03860474
12c472dd8efc6ed622ae8669257d4cd5,-12.0926265,-77.0364894
12c472dd8efc6ed622ae8669257ec855,-12.09638214,-77.0447998
12c472dd8efc6ed622ae8669257ee0f1,-12.09332657,-77.03967285
12c472dd8efc6ed622ae866925ba5e2a,-12.10410309,-77.04507446
12e83984f1fe2256322789e43b0e285d,-12.09177,-77.042579
12e83984f1fe2256322789e43bd1146f,-12.09177,-77.042579
1419a9f93082c4ca6d3ec654c501af65,-12.1029522,-77.0376
141fe4a8514e64b4a76d7ed7959dd705,-12.090415,-77.036861
141fe4a8514e64b4a76d7ed795a7fedb,-12.083803,-77.048441
141fe4a8514e64b4a76d7ed795bead27,-12.090415,-77.036861
1426dae7957606abcc36f2fc08538622,-12.09791565,-77.03768921
1426dae7957606abcc36f2fc08b829e8,-12.09649658,-77.03677368
157dbc9cfa6656e3b5e6bce5dc833dc8,-12.10311508,-77.04772949
157dbc9cfa6656e3b5e6bce5dcab99a4,-12.0911345,-77.0371681
15ed4199b937f56b5257f698dfc78624,-12.09635162,-77.03677368
15ed4199b937f56b5257f698dfc9fcb1,-12.09692341,-77.03373995
16ba39d30594f6050cb8ab702fa6a510,-12.0959365,-77.0375824
16c444e2173ffd1a0de394eabb81bfb2,-12.10315323,-77.04766846
16cbe35db7fff70fbc8251b4cdc6711d,-12.09541321,-77.04476929
16cbe35db7fff70fbc8251b4cdcb272b,-12.08373642,-77.04885864
17144ff2ae1210398f5c8327af536e91,-12.10293961,-77.0375061
17144ff2ae1210398f5c8327af537e32,-12.10293961,-77.0375061
17144ff2ae1210398f5c8327af551f55,-12.0937981,-77.054891
17144ff2ae1210398f5c8327af59a464,-12.0855323,-77.0331569
17144ff2ae1210398f5c8327af5a4158,-12.0920695,-77.0322289
17144ff2ae1210398f5c8327af5b1097,-12.0933732,-77.0492504
17144ff2ae1210398f5c8327af5c728d,-12.10415649,-77.05651855
17144ff2ae1210398f5c8327af78776b,-12.0952941,-77.0408508
17144ff2ae1210398f5c8327af7aa5f3,-12.1027565,-77.04058838
17144ff2ae1210398f5c8327af816aa6,-12.10293961,-77.0375061
1773bb95685867e5213da4ddfc2c0d53,-12.092609,-77.047053
1773bb95685867e5213da4ddfc2e3edf,-12.09822083,-77.05441284
1773bb95685867e5213da4ddfc4d1149,-12.10303116,-77.03686523
1773bb95685867e5213da4ddfccb9d57,-12.092609,-77.047053
1773bb95685867e5213da4ddfceb5efc,-12.092609,-77.047053
1773bb95685867e5213da4ddfced4dd4,-12.1000768,-77.03593064
17c21284245ff240c721273299e2920d,-12.09595108,-77.03747559
1881c928349fa432c4c0cb44347eba9e,-12.0991,-77.03475
1881c928349fa432c4c0cb4434df0922,-12.094841,-77.03421021
196d9de717b4c8d6ec0f19c0e86fb0db,-12.09622574,-77.0340271
198bec1838a1c29f1ce80715405734cc,-12.09992993,-77.03583542
19c64a098848d24225c5409ffe81cef0,-12.10268021,-77.04321289
1a6e4658249786a55ffb644dc30f7d7a,-12.10293961,-77.03756714
1a9ab9b06ea9e82f7b09c0c0cea702b2,-12.10007286,-77.03577507
1a9ab9b06ea9e82f7b09c0c0cec6b1fb,-12.08416293,-77.04517588
1ae49761b92727c765d5d5027366e099,-12.10012695,-77.0358666
1b7b7b119a188b9ef7e6a4327005e4bb,-12.096077,-77.036629
1c2cd303bc37cb992b340849cc3b887f,-12.08380508,-77.04840088
1c371e04d1dbaceeb9cc2ec52b6b15be,-12.09503937,-77.03805542
1d743f8d27f55f35868cd3c665a5071e,-12.09891989,-77.04669971
1d8ba0bdacccf2d0d70ee9925185289a,-12.09672928,-77.03683472
1e0c0dedd944f345b9ea7c543781480d,-12.0918374,-77.0421799
1e0c0dedd944f345b9ea7c5437863159,-12.103343,-77.049038
1e0c0dedd944f345b9ea7c5437863bb2,-12.103343,-77.049038
1e0c0dedd944f345b9ea7c5437a55b97,-12.0918374,-77.0421799
1e44c0fd0a266c3719ff30410b8733d4,-12.10446342,-77.04458412
1e4a938f1a898fd3c7621db742cd5f4f,-12.10243225,-77.04092407
1e6632f5c81b1cb094d200252b0f65bf,-12.0920039,-77.0433775
1e6632f5c81b1cb094d200252b0fe96d,-12.0991,-77.03475
1e9778ab52614bdbc1b4e1361405d5dc,-12.09798431,-77.04452515
1efea4a70c990c7cdbef99b3c0984628,-12.0976181,-77.04776001
1f045a6f9a422abfdcf50e5d06d9f481,-12.1054616,-77.0440214
21b15549b11473b0470401bcceee4b0a,-12.0970954,-77.0586363
21dba41a31dc9cb4c64f978c65d12697,-12.0911345,-77.0371681
21e419d489fcb15878a1ca05f8988ebf,-12.0989117,-77.03966327
21e419d489fcb15878a1ca05f89a0673,-12.10614014,-77.04751587
21e419d489fcb15878a1ca05f89a1057,-12.10306549,-77.04782104
21e419d489fcb15878a1ca05f89a3920,-12.09802628,-77.04452515
21e419d489fcb15878a1ca05f89a5e27,-12.09804916,-77.04452515
21e419d489fcb15878a1ca05f89a8f8c,-12.09803391,-77.04452515
21e419d489fcb15878a1ca05f8a0b1b1,-12.09096527,-77.04888916
23a1406fc6a11d866e3c82f22ea404e1,-12.10105602,-77.05871902
23a1406fc6a11d866e3c82f22eebd643,-12.10051727,-77.03890991
23be2836bd1f20bf05c9ffa3aa2811da,-12.09986305,-77.03777801
23be2836bd1f20bf05c9ffa3aa29528d,-12.0918423,-77.0421839
23be2836bd1f20bf05c9ffa3aa305d88,-12.10293961,-77.03756714
2668c97f8adface31d8bc936b8cefc08,-12.0826683,-77.04620361
23d3dae9d68c241a9b591f35ee5ae19c,-12.08380127,-77.0484314
23d3dae9d68c241a9b591f35ee5c0f0b,-12.10007221,-77.03580994
2491e8ef18414290b218fb0998147b39,-12.10307693,-77.04556274
251e07b1c29e5ceee5bb24a4904cb2be,-12.0947118,-77.036629
251e07b1c29e5ceee5bb24a490ac7721,-12.0959378,-77.0375891
251e07b1c29e5ceee5bb24a490aeb696,-12.10014662,-77.03582268
2552bc0a93fe2ff066d2d46f271af942,-12.09883118,-77.03942871
259d0d5d6473e46f7d1a47c8ba694c62,-12.10469818,-77.03878784
272d6b7506a01773922d1caef19943a1,-12.0918423,-77.0421839
274830ce12f90afc5e6000fa62d28e81,-12.07297516,-77.05044556
274830ce12f90afc5e6000fa62d2af74,-12.08285522,-77.05157471
275052e660ff5672db6624c42b66c561,-12.10305476,-77.04898998
275052e660ff5672db6624c42b684aac,-12.0991474,-77.04110026
277551ace9ebc79f176d0f3574401d7c,-12.09794998,-77.04452515
277551ace9ebc79f176d0f357440cf10,-12.09629059,-77.04443359
27bd69801ce062f9b751502b3822b4ba,-12.0991,-77.03475
282c5a5aa44b6a4dd2d11365cb9555e8,-12.09246,-77.05841
2866d460d423eed66a63dfb04c651947,-12.10293961,-77.0375061
2894d770d508897b1e067c5834d81f92,-12.09485626,-77.04852295
28cade33030030916641531bb9dc1e55,-12.08589935,-77.04745483
297c055e30be8d9a933868c9493fbfcb,-12.08592606,-77.04733276
29e011b314ccc2d772a3d4d18fd305c2,-12.09748498,-77.04773705
29e011b314ccc2d772a3d4d18fd410d5,-12.10293961,-77.03756714
2a0efd010dd62c13b5e3c1735ee81a97,-12.09890366,-77.03942871
2a104042cbd36ecbdc9de4734855a600,-12.1054616,-77.0440214
2a104042cbd36ecbdc9de47348573cd6,-12.08380127,-77.0484314
2a70b2863525d730f2319b8abc4f84d8,-12.1021819,-77.0580872
2a7979f6826bbbf4a061456c471f422e,-12.09593582,-77.03756714
2a7979f6826bbbf4a061456c47d45092,-12.10546112,-77.04400635
2a9fcd728c07b720504f057f0d35970d,-12.10511017,-77.04559326
2aa11d0dcf23a5af313c9482ab20ca18,-12.101137,-77.058492
2b6180ec6aab8e8ad2d066c6436537f6,-12.09259033,-77.059021
2c4adb1d50a6ef001379845b6ac45c40,-12.09804721,-77.05608007
2c4adb1d50a6ef001379845b6ac4ff75,-12.0959378,-77.0375891
2c4adb1d50a6ef001379845b6ac58000,-12.0959378,-77.0375891
2ca7077f2fa5233904198635ad6375fb,-12.07521439,-77.03424072
2ca81f8112b8c60af222ee2ed725d9a8,-12.09690094,-77.06204224
2ca81f8112b8c60af222ee2ed725eb7d,-12.10005188,-77.03573608
2ca81f8112b8c60af222ee2ed7e54ac1,-12.10205851,-77.04498712
2d01df89e6caead53c443fa94345affb,-12.09598923,-77.06283569
2d01df89e6caead53c443fa943f7667a,-12.10297394,-77.04119873
2d01df89e6caead53c443fa943f962be,-12.10274506,-77.0513916
2d163dcf6f3e01abf4af5b2a721e20f3,-12.093991,-77.034554
2d3eaa648f5cabaeda768f5dd4614ad5,-12.09593582,-77.03756714
2d3eaa648f5cabaeda768f5dd461ce87,-12.1047565,-77.0431025
2d3eaa648f5cabaeda768f5dd489fbd0,-12.097578,-77.038276
2d3eaa648f5cabaeda768f5dd489fbe4,-12.08955765,-77.04794312
2d4e8f6e396a30bbec82454a8b2f46ee,-12.097812,-77.047987
2d642041efc1236c20fd3722bc1a55e2,-12.09555435,-77.05950928
2d642041efc1236c20fd3722bca1b00d,-12.10620117,-77.04592896
2d642041efc1236c20fd3722bcf9354c,-12.10625458,-77.04589844
2eececf2451791373721dd752ecfdbdc,-12.09560257,-77.06195444
2f074f125e1652e02799c064c2dcf985,-12.09892654,-77.05145264
2f074f125e1652e02799c064c2fece39,-12.08380127,-77.0484314
2f074f125e1652e02799c064c2ff6e56,-12.0985727,-77.051949
2f074f125e1652e02799c064c2ff7b15,-12.0985727,-77.051949
2f074f125e1652e02799c064c2ff7e48,-12.10202789,-77.03848267
2f1882c87731970df63e69d4bc211c58,-12.09630966,-77.04452515
2fb1299d51cd51219f7cb144da431bdc,-12.10012794,-77.03600742
328a637d48fba25e49bb79d75e6b0285,-12.09523392,-77.04473877
33913c022700103029e6bb283c3ba281,-12.10593796,-77.05117798
345cb85d2900438c1fa6895393e0d57a,-12.10208145,-77.05631878
345cb85d2900438c1fa6895393e41da9,-12.0947118,-77.036629
34a106aaf98d45c617c72a9ffcd61e92,-12.0920039,-77.0433775
3543c9d6f2eaab0e1263058c7572036b,-12.08271408,-77.05145264
3543c9d6f2eaab0e1263058c75ae401e,-12.10096652,-77.05867913
358741ec2409c505c4545c38660f2b17,-12.0991,-77.03475
358741ec2409c505c4545c38662e787a,-12.09830856,-77.03268433
358741ec2409c505c4545c38662fa32d,-12.096138,-77.03683472
358741ec2409c505c4545c38669a9660,-12.1029522,-77.0376
358741ec2409c505c4545c38669aeb17,-12.0787485,-77.0421208
358741ec2409c505c4545c38669b522a,-12.08323021,-77.04884212
358741ec2409c505c4545c3866c0e096,-12.0947118,-77.036629
359b2ca8e58beb9496d90e09ea0ce196,-12.0911345,-77.0371681
35e9968bb54e4382c317cdc0698b9836,-12.0918423,-77.0421839
35e9968bb54e4382c317cdc069a47746,-12.0955178,-77.0650809
35e9968bb54e4382c317cdc069a95106,-12.09015,-77.05125209
36c09cf37ce9cd241ffd160d17d2494c,-12.0908993,-77.0604445
37103412a6ecd37a85610aa9eaa7eabf,-12.0918423,-77.0421839
37ecd10f2eeafc846043d2c05839ed12,-12.097531,-77.046849
384dc07ee0e6a61629ed33efc85bb692,-12.10303497,-77.04779053
388cf395c282c2be29a124ced074cd36,-12.10233307,-77.05145264
388cf395c282c2be29a124ced095c1a0,-12.1029102,-77.0515434
388cf395c282c2be29a124ced0778da4,-12.10303116,-77.03686523
38e92872d3aa0417293e90d813f596df,-12.09539032,-77.05792236
38e92872d3aa0417293e90d813f62118,-12.09814072,-77.04354858
39135902981650e0b4a5466746e7c953,-12.10631561,-77.04592896
39373059d420fac296be13204c7d9e0d,-12.10202998,-77.04501126
395884c1271e80e946d1f02dd90cd469,-12.08592606,-77.04733276
395884c1271e80e946d1f02dd90d9d88,-12.10511,-77.0456106
395884c1271e80e946d1f02dd90de2bf,-12.0991,-77.03475
395884c1271e80e946d1f02dd92d3cea,-12.09701586,-77.03609392
395884c1271e80e946d1f02dd950c6d1,-12.0947118,-77.036629
399909a647609e6d61bbd15581911f59,-12.10513687,-77.04144287
39f8f2e1bf67bb309cf94d32c722e46e,-12.09593582,-77.03756714
39f8f2e1bf67bb309cf94d32c724b2fa,-12.09673309,-77.03689575
39f8f2e1bf67bb309cf94d32c7ccde78,-12.1027332,-77.0526204
39fd87734a40ad27c3aaae3d7a72be05,-12.07689086,-77.04845857
39fd87734a40ad27c3aaae3d7ad0ce41,-12.0991,-77.03475
3a2679f650632d8bba988f75e7209db9,-12.1010311,-77.05872204
3a2679f650632d8bba988f75e720a280,-12.1010311,-77.05872204
3a2679f650632d8bba988f75e720ae3c,-12.10089874,-77.05859375
3a2679f650632d8bba988f75e720cdca,-12.10689163,-77.05776978
3a2679f650632d8bba988f75e7406968,-12.10089874,-77.05859375
3a2679f650632d8bba988f75e7408f51,-12.10089874,-77.05859375
3a2679f650632d8bba988f75e743cc15,-12.0937981,-77.054891
3a7612ec4e3d410575e2c428b0894f0a,-12.1047024,-77.03888074
3a7612ec4e3d410575e2c428b0a960ba,-12.0933732,-77.0492504
3a7612ec4e3d410575e2c428b0a96c01,-12.1047024,-77.03888074
3a7816999ea27f0380143f8135f6444d,-12.0925923,-77.059032
3a9ca0965227dc470f30145e41cdbc97,-12.10293,-77.0473098
3a9ca0965227dc470f30145e41cde9ac,-12.10310745,-77.04779053
3a9ca0965227dc470f30145e41ea6865,-12.0944719,-77.0483892
3a9ca0965227dc470f30145e41eb5cdc,-12.094388,-77.034883
3abce16ea601affbeae8f50584cd93c9,-12.0920039,-77.0433775
3b420e2c05917522c7aa500875b47258,-12.09556192,-77.04148214
3b84f2c67cb26ff5df0ba0d79ba524af,-12.09365082,-77.03436279
3bf29409837105b97d9548014090138d,-12.10247421,-77.05145264
3bf29409837105b97d95480140efcc8b,-12.0739828,-77.0324917
3cfa579c14d7f1408fcc30893b024412,-12.08328247,-77.04058838
3d037a464c7b0e9d1bcf968cf402e1d7,-12.10515213,-77.04101563
3d037a464c7b0e9d1bcf968cf4239f50,-12.10518265,-77.0411377
3d96cd32c3b90a6ad1e1b0f767954bef,-12.09440828,-77.03495197
3eb569c3f3f0c242ccdc23d8b49ca2af,-12.10021591,-77.03591919
3f33a8c7d52ab10ce75d128c012f890b,-12.0837105,-77.05149349
3f33a8c7d52ab10ce75d128c016c3f7a,-12.09652968,-77.04470281
40187316352d2c03ddc19e9c8ad76537,-12.0918423,-77.0421839
406921adcca37705ef527b4246bf2048,-12.0829688,-77.0362967
406921adcca37705ef527b4246c59969,-12.090609,-77.037101
421860d54eccfc9f92378c20b73a9374,-12.10286331,-77.04754639
421860d54eccfc9f92378c20b73ab889,-12.10270309,-77.05151367
421860d54eccfc9f92378c20b7ba50a9,-12.10212708,-77.04504395
422466514ff1d02e444108c9417aa2fd,-12.0937981,-77.054891
422466514ff1d02e444108c941da1218,-12.0925021,-77.0470673
427ea13a08c6774530605a1fef3ad6b9,-12.08592606,-77.04733276
429ac5e4e87adf8fadd74f8b305eaf6a,-12.10311127,-77.04788208
42aa958edf790ef3d45823386fb419b3,-12.09529114,-77.04052734
42aa958edf790ef3d45823386fb4e0d7,-12.10303116,-77.03686523
42aa958edf790ef3d45823386fb5c642,-12.09876633,-77.03930664
42aa958edf790ef3d45823386fb65a89,-12.0918423,-77.0421839
42aa958edf790ef3d45823386fb9eee0,-12.0918423,-77.0421839
42c83d97ce3e11616c27cd042a376782,-12.09674072,-77.03686523
42c83d97ce3e11616c27cd042a389feb,-12.0918423,-77.0421839
42c83d97ce3e11616c27cd042a3baea9,-12.0944719,-77.0483892
4545d490a6e0aa720670a0cbaff5bdba,-12.09313965,-77.04199219
4610c33fde1d1dfdfe892b546d5a6c38,-12.097387,-77.0340514
4610c33fde1d1dfdfe892b546d7acbc8,-12.097387,-77.0340514
4634417cff37789ca16f416687c877ea,-12.10014826,-77.03591689
477bf0db7129a9377481bb1b5cd68a9a,-12.0762504,-77.0329475
477bf0db7129a9377481bb1b5cd70556,-12.08275604,-77.05163574
47fd8ae2cc1bf33ecef67eba7336d689,-12.09822083,-77.05441284
47fd8ae2cc1bf33ecef67eba73378327,-12.0959378,-77.0375891
47fd8ae2cc1bf33ecef67eba73f7cd78,-12.10511017,-77.04559326
4851ee4c867c9b49b909c1adb74b903a,-12.09666061,-77.03689575
4851ee4c867c9b49b909c1adb74ca4d8,-12.10240108,-77.05019161
4851ee4c867c9b49b909c1adb74d208b,-12.10273361,-77.05258179
4851ee4c867c9b49b909c1adb76bbdda,-12.10511017,-77.04559326
4933dfc3aa43418031d095968b4cc6b8,-12.079972,-77.047635
4933dfc3aa43418031d095968b63416a,-12.10298157,-77.04785156
4981451a22dcbd04c9b6d59e358a0c64,-12.1054616,-77.0440214
4981451a22dcbd04c9b6d59e358a1bc0,-12.1054616,-77.0440214
499de04e0931ecac96f0f24ecb323e8c,-12.10293961,-77.0375061
4a645cbfd25b64d34f7388086373082c,-12.102511,-77.0368203
4a645cbfd25b64d34f7388086373b105,-12.0918374,-77.0421799
4a645cbfd25b64d34f738808637630f5,-12.097925,-77.034173
4a8d0d7f93ef4b70f3c4870aed61d0fd,-12.0999794,-77.03564453
4a8d0d7f93ef4b70f3c4870aed810423,-12.10004044,-77.03555298
4a8d0d7f93ef4b70f3c4870aede23db8,-12.10552,-77.0571966
4a8d0d7f93ef4b70f3c4870aede24304,-12.10552,-77.0571966
4b0e911c7e5b79f6d929b016837634a0,-12.10196508,-77.04507597
54b4de3c953be7d11a1ea3e2b5ffa66b,-12.10263062,-77.05154419
4d110152a7209ba9ff57962ff04b2cf5,-12.08581,-77.050136
4d110152a7209ba9ff57962ff0b0d432,-12.091134,-77.037168
4d110152a7209ba9ff57962ff0b1c3ad,-12.094202,-77.034578
4d110152a7209ba9ff57962ff0b48897,-12.0908993,-77.0604445
4d110152a7209ba9ff57962ff0b53cb7,-12.0908993,-77.0604445
4f4e62f5344c1b91fb0c7f28ef3c490a,-12.09630203,-77.04483032
4f99740ac9c86b65e07a150366cff6d5,-12.09829712,-77.03265381
5060ebbf9acef4e4e616e575a3bcf7c9,-12.09597397,-77.04534912
5060ebbf9acef4e4e616e575a3bd8b17,-12.08617197,-77.04681907
5060ebbf9acef4e4e616e575a3dc9a0c,-12.09597015,-77.04553223
5060ebbf9acef4e4e616e575a3dd3eda,-12.0908993,-77.0604445
507912670aadd4907e5afc7c76d695b1,-12.09845734,-77.0430603
507912670aadd4907e5afc7c76d70910,-12.100095,-77.036118
